user_age_group,shop_category,order_hour,order_dayofweek,user_avg_order_amount,shop_avg_price,user_order_count,shop_order_count,label
고등,한식,17,4,7870.967741935484,12015.625,31,32,1
고등,한식,18,5,6903.225806451613,10983.870967741936,31,31,1
고등,카페디저트,18,1,6777.777777777777,4245.098039215686,18,357,1
고등,베이커리,17,4,7421.0526315789475,2643.076923076923,19,325,0
초등,카페디저트,16,0,4540.909090909091,4407.942238267148,22,277,1
초등,베이커리,15,6,6203.7037037037035,4082.278481012658,27,158,0
초등,베이커리,17,6,3873.913043478261,3235.8288770053477,23,187,0
초등,편의점,15,0,3641.176470588235,2069.8234349919744,17,623,0
중등,일식,15,5,8722.222222222223,9970.383275261323,9,287,1
초등,카페디저트,18,5,5678.571428571428,4673.913043478261,28,92,1
초등,분식,15,4,4070.5882352941176,5227.272727272727,17,176,0
고등,베이커리,18,4,7961.538461538462,4082.278481012658,13,158,1
초등,분식,15,0,5055.555555555556,3719.13835956918,18,1207,0
초등,분식,15,5,4456.521739130435,3679.663608562691,23,654,1
중등,카페디저트,18,0,6465.517241379311,4325.949367088608,29,948,0
중등,베이커리,16,1,6850.0,2296.352583586626,10,329,1
초등,베이커리,18,6,5545.454545454545,4627.9826464208245,22,461,0
고등,양식,18,6,8333.333333333334,8778.032036613273,30,437,1
중등,일식,12,5,7568.9655172413795,8501.557632398753,29,321,1
초등,패스트푸드,15,5,5727.272727272727,5375.0,11,788,1
초등,분식,15,1,6195.652173913043,3719.13835956918,23,1207,0
초등,일식,13,6,4859.375,9072.745901639344,32,488,1
초등,분식,16,4,4924.242424242424,3679.663608562691,33,654,1
고등,카페디저트,16,0,6552.631578947368,4310.661764705882,19,272,0
중등,분식,12,5,5380.952380952381,3927.2197962154296,21,687,1
초등,한식,15,6,6619.047619047619,9064.516129032258,21,279,1
초등,분식,16,6,4763.1578947368425,4522.857142857143,19,525,1
초등,분식,16,2,4950.0,3679.663608562691,20,654,1
초등,패스트푸드,13,0,5876.0,8871.207430340557,25,323,0
초등,카페디저트,18,2,6933.333333333333,6629.56204379562,15,274,1
중등,카페디저트,15,0,5861.111111111111,4539.787798408488,18,377,1
중등,일식,9,5,6166.666666666667,9888.888888888889,21,54,0
초등,패스트푸드,15,2,6722.222222222223,6192.37012987013,27,616,1
중등,한식,17,6,6293.103448275862,9111.111111111111,29,72,1
기타,한식,13,5,6583.333333333333,8881.31313131313,12,198,1
초등,베이커리,13,5,6411.764705882353,4627.9826464208245,17,461,0
초등,베이커리,18,2,3325.0,3351.1226252158895,24,579,0
고등,베이커리,18,6,6861.111111111111,4580.168776371308,18,237,1
고등,한식,15,6,6500.0,7931.137724550898,14,167,0
중등,한식,17,3,6966.666666666667,8009.977827050998,15,451,1
초등,베이커리,13,0,4982.142857142857,3775.4820936639117,28,363,0
고등,카페디저트,7,2,8000.0,4787.465940054496,18,367,0
초등,분식,16,3,3794.1176470588234,4071.6911764705883,17,272,0
초등,양식,18,4,5153.846153846154,8373.684210526315,26,95,1
중등,분식,17,1,5923.076923076923,5007.751937984496,26,516,0
초등,한식,16,1,6736.8421052631575,8182.5842696629215,19,178,0
초등,카페디저트,12,3,7222.222222222223,4387.921653971708,18,919,0
중등,일식,16,3,6817.391304347826,8567.796610169491,23,531,0
고등,양식,18,2,7333.333333333333,11270.440251572327,9,159,0
초등,카페디저트,8,5,4684.0,4862.416107382551,25,298,1
초등,패스트푸드,17,5,6500.0,5920.833333333333,30,480,0
고등,한식,19,1,8316.666666666666,8985.59670781893,30,243,1
초등,한식,13,5,7375.0,7976.525821596244,8,426,0
중등,베이커리,12,1,6339.285714285715,3208.029197080292,28,137,1
중등,일식,16,6,7568.9655172413795,8501.557632398753,29,321,1
중등,일식,16,2,8269.23076923077,10482.608695652174,13,115,0
초등,분식,16,6,6375.0,4881.4387211367675,8,1126,0
고등,양식,19,0,9593.75,8544.262295081968,32,610,1
초등,일식,16,2,6625.0,7761.290322580645,12,775,0
초등,베이커리,12,4,4085.714285714286,3351.1226252158895,14,579,0
초등,카페디저트,17,6,5636.666666666667,5107.142857142857,30,56,1
고등,한식,17,5,7050.0,8413.24200913242,24,219,0
고등,한식,17,0,7260.869565217391,9061.83745583039,23,283,0
초등,베이커리,12,4,5557.692307692308,5097.744360902256,26,266,0
초등,분식,15,1,6288.461538461538,3881.5261044176705,26,1245,0
초등,한식,18,5,7192.307692307692,9967.548076923076,13,416,0
초등,카페디저트,15,2,5638.888888888889,4539.787798408488,18,377,1
초등,베이커리,15,3,6769.2307692307695,3930.9210526315787,26,304,0
중등,카페디저트,18,2,6333.333333333333,4325.949367088608,18,948,1
초등,분식,15,6,5951.612903225807,4314.528593508501,31,647,0
고등,베이커리,18,4,5625.0,3131.8289786223277,24,421,1
고등,카페디저트,12,5,7000.0,5557.142857142857,28,245,0
기타,한식,12,4,5204.545454545455,9967.548076923076,22,416,0
고등,한식,19,1,8571.42857142857,9410.714285714286,21,308,0
중등,카페디저트,20,5,7000.0,6429.203539823009,20,226,1
중등,분식,16,6,7423.076923076923,3989.0510948905107,13,137,0
고등,중식,12,1,11115.384615384615,10270.833333333334,13,216,0
초등,분식,12,2,6843.75,4370.192307692308,16,208,0
중등,카페디저트,17,2,6200.0,3795.343137254902,15,408,0
중등,카페디저트,15,3,6285.714285714285,6053.846153846154,14,260,1
고등,카페디저트,18,0,7727.272727272727,5941.605839416058,22,137,0
고등,한식,18,5,7785.714285714285,11363.636363636364,14,77,1
초등,분식,13,4,6525.0,3719.13835956918,20,1207,0
초등,분식,18,1,5968.75,3719.13835956918,16,1207,0
초등,분식,17,5,4119.047619047619,3644.4444444444443,21,945,1
고등,일식,19,3,8379.310344827587,10000.0,29,76,1
중등,분식,19,4,4447.368421052632,5468.646864686469,19,303,1
초등,패스트푸드,17,0,5814.814814814815,5105.691056910569,27,123,0
초등,카페디저트,16,2,5000.0,3837.3493975903616,34,83,1
초등,베이커리,17,0,5500.0,2909.365558912387,18,331,0
중등,카페디저트,8,0,7000.0,6125.0,26,72,0
초등,베이커리,17,5,4467.741935483871,3551.912568306011,31,183,1
고등,양식,13,2,7172.413793103448,8378.881987577639,29,161,1
고등,카페디저트,19,4,6931.818181818182,4520.992366412213,22,262,0
초등,분식,16,4,7000.0,4314.528593508501,30,647,0
고등,한식,12,0,8396.551724137931,8328.947368421053,29,152,1
고등,양식,18,6,7057.142857142857,9142.857142857143,21,98,0
중등,분식,19,1,5947.368421052632,5954.397394136808,19,307,1
고등,한식,19,6,7538.461538461538,9064.516129032258,13,279,0
기타,분식,17,6,5951.612903225807,3735.9813084112147,31,214,1
중등,분식,17,6,7884.615384615385,5007.751937984496,13,516,0
기타,카페디저트,12,0,7636.363636363636,5107.142857142857,22,56,1
초등,분식,15,3,4756.521739130435,4740.116279069767,23,860,0
초등,분식,16,6,5547.619047619048,4881.4387211367675,21,1126,0
초등,베이커리,18,5,5333.333333333333,3208.029197080292,12,137,0
초등,카페디저트,13,1,8125.0,5090.909090909091,8,33,0
초등,마트,16,5,5500.0,5222.323049001815,19,551,0
고등,카페디저트,16,2,7181.818181818182,5026.785714285715,22,112,1
중등,카페디저트,17,6,4333.333333333333,4539.787798408488,12,377,1
고등,한식,16,5,7437.5,8306.451612903225,16,62,0
중등,한식,12,2,7543.478260869565,9771.739130434782,23,92,1
초등,분식,16,3,6293.103448275862,3634.8039215686276,29,204,1
초등,분식,16,3,8290.322580645161,4314.528593508501,31,647,0
초등,베이커리,18,3,5434.782608695652,3603.6585365853657,23,164,0
고등,한식,16,6,7000.0,9111.111111111111,17,72,0
고등,일식,18,5,7303.571428571428,8567.796610169491,28,531,0
초등,한식,16,3,6293.103448275862,8751.162790697674,29,215,1
초등,카페디저트,12,0,4964.285714285715,3245.4545454545455,14,110,1
초등,분식,12,6,6115.384615384615,4028.1293952180026,26,711,1
중등,카페디저트,17,5,6388.888888888889,4564.417177914111,27,326,1
중등,한식,13,3,7124.0,7905.857740585774,25,239,1
중등,카페디저트,16,1,6875.0,4539.787798408488,16,377,0
초등,베이커리,16,6,6595.238095238095,2909.365558912387,21,331,0
고등,한식,16,3,6652.173913043478,7569.583931133429,23,697,0
초등,분식,16,1,5296.428571428572,4187.5,28,248,1
중등,한식,13,0,6380.952380952381,8170.103092783505,21,97,1
초등,분식,18,4,5020.0,3883.8582677165355,15,254,0
고등,분식,19,2,7285.714285714285,4876.344086021505,14,186,1
중등,카페디저트,16,6,6910.526315789473,5173.031496062992,19,508,0
고등,양식,9,0,7500.0,12234.782608695652,20,115,0
초등,패스트푸드,15,6,5193.548387096775,8250.0,31,678,1
중등,카페디저트,16,1,6980.7692307692305,6502.551020408163,26,196,0
초등,카페디저트,12,6,8125.0,4765.714285714285,12,175,1
기타,분식,12,1,5965.517241379311,4522.857142857143,29,525,1
초등,카페디저트,17,5,4961.538461538462,3553.054662379421,13,311,1
중등,분식,18,1,6725.806451612903,4314.528593508501,31,647,0
초등,패스트푸드,19,3,5065.217391304348,8250.0,23,678,0
초등,마트,13,0,5462.962962962963,5222.323049001815,27,551,1
초등,카페디저트,16,6,7738.0952380952385,6505.576208178439,21,269,0
초등,분식,15,2,4113.636363636364,4740.116279069767,22,860,0
기타,카페디저트,13,2,9131.578947368422,4325.949367088608,19,948,0
중등,카페디저트,16,0,7766.666666666667,5808.1841432225065,15,782,1
중등,패스트푸드,20,2,6850.0,5920.833333333333,10,480,1
중등,베이커리,17,3,5466.666666666667,4549.82206405694,15,281,1
초등,베이커리,16,3,6125.0,5090.848806366048,20,754,0
초등,베이커리,16,3,5972.222222222223,5550.802139037433,18,187,0
중등,분식,16,5,4652.173913043478,3644.4444444444443,23,945,1
초등,카페디저트,16,3,4423.076923076923,4245.098039215686,26,357,0
중등,분식,15,3,6592.592592592592,5007.751937984496,27,516,0
초등,카페디저트,16,5,6250.0,4539.787798408488,12,377,1
기타,한식,17,3,5308.695652173913,8000.0,23,192,1
초등,한식,13,6,5611.111111111111,8776.073619631901,27,163,1
고등,카페디저트,12,1,6961.538461538462,5934.782608695652,13,138,1
초등,베이커리,20,4,4924.242424242424,4212.5,33,560,1
고등,양식,16,4,7820.0,8544.262295081968,25,610,1
고등,카페디저트,20,0,7281.25,5808.1841432225065,16,782,0
고등,일식,19,2,8580.0,12033.527696793002,25,343,1
고등,한식,20,3,8960.0,8842.857142857143,25,70,1
중등,분식,12,5,5727.272727272727,3845.3237410071943,33,278,0
고등,베이커리,17,1,7437.5,4212.5,8,560,1
중등,베이커리,16,6,7000.0,4262.962962962963,22,405,0
중등,한식,17,3,7961.538461538462,9410.714285714286,13,308,0
초등,한식,12,4,5875.0,8264.102564102564,16,195,1
중등,패스트푸드,17,0,5833.333333333333,5375.0,15,788,1
중등,카페디저트,15,1,5593.75,6297.029702970297,16,101,0
초등,한식,13,6,6666.666666666667,9896.396396396396,21,111,1
초등,베이커리,17,1,5181.481481481482,4579.326923076923,27,208,0
고등,카페디저트,16,3,6938.0952380952385,4203.488372093023,21,86,0
고등,중식,15,0,9020.0,7112.359550561798,25,89,0
중등,카페디저트,20,1,6465.517241379311,4325.949367088608,29,948,0
고등,한식,18,3,8428.57142857143,12000.0,21,78,1
기타,카페디저트,8,1,7212.5,5173.031496062992,24,508,1
초등,베이커리,12,1,4396.0,3351.1226252158895,25,579,0
중등,카페디저트,16,1,5980.0,5498.251748251748,25,286,1
중등,패스트푸드,15,2,5740.740740740741,5375.0,27,788,0
중등,카페디저트,20,0,6186.95652173913,4310.661764705882,23,272,1
고등,양식,18,3,8050.0,10776.315789473685,10,76,1
초등,카페디저트,12,6,5277.777777777777,3553.054662379421,18,311,1
중등,카페디저트,16,3,6428.571428571428,5935.0,14,100,0
중등,카페디저트,17,5,5277.777777777777,5360.429447852761,18,326,0
고등,중식,19,6,8343.75,8139.423076923077,16,104,0
중등,분식,20,5,5921.0526315789475,4622.093023255814,19,258,0
중등,한식,15,4,5417.64705882353,8111.328125,17,256,1
초등,기타,15,5,6044.117647058823,6942.622950819672,34,61,1
중등,중식당,19,0,6562.5,8169.4915254237285,16,177,0
중등,분식,13,4,6275.0,3719.13835956918,20,1207,0
중등,카페디저트,18,1,6636.363636363636,5152.866242038216,22,157,0
초등,베이커리,12,0,5657.142857142857,4479.619565217391,14,368,1
기타,한식,13,0,7546.875,9280.346820809249,32,173,1
기타,분식,8,2,5916.666666666667,3989.0510948905107,24,137,1
고등,패스트푸드,16,0,6157.894736842105,5375.0,19,788,1
초등,베이커리,17,5,5480.0,3462.280701754386,20,342,0
초등,양식,13,5,7307.692307692308,11528.03738317757,13,107,1
고등,베이커리,17,2,5425.0,3131.8289786223277,20,421,1
고등,카페디저트,16,6,8541.666666666666,5808.1841432225065,12,782,1
초등,아시안,17,2,7281.25,7682.692307692308,16,52,0
중등,일식,13,3,7385.714285714285,8635.678391959798,35,199,0
중등,카페디저트,17,4,4187.5,4407.942238267148,16,277,0
고등,아시안,19,2,8396.551724137931,9322.314049586777,29,121,1
초등,카페디저트,15,6,7414.285714285715,5173.031496062992,14,508,1
기타,카페디저트,18,5,6728.0,4862.416107382551,25,298,1
초등,베이커리,13,2,5214.285714285715,2643.076923076923,14,325,1
초등,한식,13,3,6960.0,9280.346820809249,25,173,1
기타,베이커리,12,5,7859.375,4629.201680672269,32,476,1
고등,일식,18,4,7428.571428571428,7761.290322580645,21,775,0
초등,한식,13,6,7780.0,9061.83745583039,25,283,1
중등,분식,8,3,5694.444444444444,3927.2197962154296,18,687,0
초등,한식,15,0,5968.75,7264.619883040936,16,342,1
고등,분식,12,2,6437.5,5227.064220183486,32,218,1
고등,분식,20,2,5807.692307692308,3679.663608562691,26,654,1
고등,한식,18,4,7783.333333333333,9410.714285714286,30,308,1
고등,카페디저트,12,6,6875.0,4225.490196078431,20,255,0
초등,일식,7,0,6150.0,9099.439775910365,10,357,1
고등,양식,17,4,6710.526315789473,13125.0,19,100,0
초등,카페디저트,15,1,4396.0,4930.513595166163,25,331,1
초등,베이커리,15,5,7225.0,4627.9826464208245,20,461,1
초등,한식,17,4,6066.666666666667,9280.346820809249,30,173,1
중등,한식,16,4,6980.7692307692305,11863.387978142076,26,183,0
중등,카페디저트,15,3,4820.0,3795.343137254902,25,408,1
초등,카페디저트,13,3,6944.444444444444,4325.949367088608,9,948,0
초등,분식,16,3,5340.0,4071.6911764705883,25,272,0
고등,카페디저트,12,5,8000.0,5360.429447852761,20,326,1
중등,분식,19,0,8571.42857142857,4881.4387211367675,14,1126,0
기타,분식,17,2,6947.368421052632,5954.397394136808,19,307,0
초등,베이커리,12,0,6460.0,4627.9826464208245,25,461,0
중등,카페디저트,16,4,7431.0344827586205,4495.575221238938,29,113,0
중등,분식,18,1,5838.709677419355,3845.3237410071943,31,278,0
초등,패스트푸드,15,4,4288.235294117647,8526.073619631901,17,326,0
고등,한식,13,0,6660.714285714285,9410.714285714286,28,308,1
고등,중식,17,5,10277.777777777777,12250.76923076923,9,325,1
중등,분식,13,2,6792.857142857143,3723.9077669902913,14,824,0
고등,분식,18,3,5763.1578947368425,4740.116279069767,19,860,0
초등,베이커리,17,2,4357.142857142857,4143.6781609195405,21,174,0
중등,분식,8,5,5978.260869565217,5227.272727272727,23,176,1
중등,베이커리,18,6,7107.142857142857,5710.601719197708,14,349,1
중등,베이커리,19,0,6460.0,5037.313432835821,25,402,1
고등,일식,19,2,8142.857142857143,10408.695652173914,28,115,1
중등,중식,17,0,7020.833333333333,8520.0,24,75,1
중등,카페디저트,17,3,6772.413793103448,5173.031496062992,29,508,0
초등,분식,15,4,6000.0,3881.5261044176705,24,1245,0
중등,분식,18,3,5450.0,5954.397394136808,10,307,1
고등,카페디저트,13,0,7874.193548387097,5173.031496062992,31,508,1
초등,한식,16,4,4448.484848484848,8000.0,33,192,1
중등,카페디저트,15,3,4500.0,4020.0,21,275,0
고등,일식,16,1,8590.90909090909,12000.0,22,19,0
중등,중식,15,0,6461.538461538462,7112.359550561798,13,89,1
초등,분식,16,5,4475.0,2676.950998185118,20,551,1
초등,분식,17,0,7481.481481481482,3881.5261044176705,27,1245,1
고등,양식,18,0,9113.636363636364,10016.393442622952,22,61,0
중등,아시안,17,4,5894.736842105263,9048.387096774193,19,62,1
초등,베이커리,16,2,4727.272727272727,4143.6781609195405,33,174,1
중등,분식,16,0,6333.333333333333,4875.0,27,336,0
고등,카페디저트,16,5,6551.724137931034,4203.488372093023,29,86,0
중등,양식,15,6,7300.0,10016.393442622952,25,61,0
초등,한식,12,5,5519.2307692307695,7250.0,26,40,1
중등,중식,17,0,6818.181818181818,9441.176470588236,11,85,1
중등,패스트푸드,16,5,5000.0,8250.0,14,678,0
고등,일식,15,4,10277.777777777777,12033.527696793002,9,343,1
초등,카페디저트,16,5,5604.166666666667,5426.605504587156,24,109,1
중등,분식,16,4,7942.307692307692,4522.857142857143,26,525,1
초등,분식,12,6,6867.857142857143,4837.912087912088,28,364,1
초등,카페디저트,19,0,5413.888888888889,6679.166666666667,36,120,1
초등,베이커리,12,2,5000.0,3208.029197080292,27,137,1
초등,베이커리,17,2,5711.111111111111,4479.619565217391,18,368,0
고등,한식,13,6,6660.714285714285,9061.83745583039,28,283,0
초등,베이커리,15,1,4629.166666666667,3351.1226252158895,24,579,1
중등,카페디저트,17,6,7361.111111111111,5498.251748251748,18,286,1
초등,분식,16,6,5571.428571428572,3719.13835956918,21,1207,0
초등,양식,13,4,7321.428571428572,11030.0,14,50,0
초등,베이커리,16,0,5058.823529411765,2896.6244725738397,17,237,0
고등,분식,18,6,8208.333333333334,5007.751937984496,12,516,1
기타,한식,12,6,5576.923076923077,10573.170731707318,26,41,1
초등,베이커리,15,2,5111.111111111111,3131.8289786223277,36,421,0
고등,카페디저트,19,6,7300.0,4388.888888888889,15,90,1
초등,분식,18,1,6208.333333333333,5468.646864686469,24,303,0
중등,베이커리,18,5,7861.111111111111,5600.0,18,355,1
기타,분식,17,6,7076.923076923077,3723.9077669902913,26,824,0
고등,마트,17,0,7727.272727272727,5222.323049001815,22,551,1
중등,카페디저트,15,2,6535.714285714285,4377.906976744186,28,86,0
초등,분식,13,0,6500.0,3719.13835956918,13,1207,1
중등,한식,12,3,5666.666666666667,10055.555555555555,12,27,1
기타,한식,13,4,7277.777777777777,9762.295081967213,18,305,1
고등,베이커리,18,5,7716.666666666667,3775.4820936639117,30,363,1
초등,분식,13,2,5522.727272727273,4881.4387211367675,22,1126,0
고등,한식,19,3,9269.23076923077,9621.212121212122,13,132,1
고등,양식,20,5,6147.058823529412,9363.436123348018,17,227,1
초등,분식,16,1,6934.782608695652,3881.5261044176705,23,1245,0
초등,양식,17,5,8125.0,9716.04938271605,12,81,0
초등,양식,17,4,8375.0,8676.767676767677,12,99,1
중등,일식,12,0,5722.222222222223,8928.315412186379,27,279,0
중등,카페디저트,17,2,9555.555555555555,6125.0,9,72,1
초등,분식,13,6,7055.555555555556,4028.1293952180026,18,711,0
기타,한식,15,0,7425.0,8264.102564102564,20,195,0
초등,베이커리,17,3,4727.272727272727,3952.5547445255474,33,137,0
중등,한식,20,6,6666.666666666667,10561.40350877193,18,57,1
초등,패스트푸드,15,0,5844.827586206897,8250.0,29,678,0
중등,분식,12,4,6817.391304347826,3723.9077669902913,23,824,0
중등,카페디저트,15,3,6580.0,4387.921653971708,25,919,1
중등,분식,19,1,6527.777777777777,3719.13835956918,18,1207,0
중등,카페디저트,13,1,5576.923076923077,4203.488372093023,13,86,0
중등,양식,19,1,6117.64705882353,10776.315789473685,17,76,0
초등,마트,13,0,5193.548387096775,6404.891304347826,31,184,1
고등,일식,15,3,7260.869565217391,9970.383275261323,23,287,1
고등,한식,18,0,5552.173913043478,9128.57142857143,23,105,0
초등,베이커리,17,1,5187.5,2977.832512315271,24,203,1
고등,중식,17,0,9500.0,10055.86592178771,8,179,1
중등,카페디저트,19,4,8078.9473684210525,4765.714285714285,19,175,0
초등,한식,15,6,7562.5,8955.696202531646,16,79,1
중등,일식,12,3,6562.5,10314.814814814816,16,135,1
고등,일식,13,6,8200.0,8567.796610169491,20,531,0
초등,분식,15,3,4764.705882352941,5468.646864686469,17,303,1
중등,카페디저트,16,3,6848.484848484848,4875.0,33,308,0
중등,카페디저트,17,6,5950.0,4734.375,34,160,0
초등,편의점,9,5,2723.076923076923,2069.8234349919744,13,623,0
초등,패스트푸드,17,6,4704.545454545455,6192.37012987013,22,616,0
초등,일식,16,4,4980.0,8928.315412186379,25,279,1
초등,카페디저트,13,3,5477.272727272727,6429.203539823009,22,226,1
중등,카페디저트,16,0,6980.7692307692305,4325.949367088608,26,948,0
초등,일식,16,6,7500.0,8501.557632398753,17,321,1
초등,베이커리,13,0,6500.0,5710.601719197708,21,349,0
중등,한식,8,3,7102.5641025641025,8547.79411764706,39,272,0
초등,패스트푸드,9,1,4756.25,5953.91061452514,32,358,0
초등,정육점,19,2,6318.181818181818,8101.503759398496,22,133,0
고등,양식,13,3,7586.206896551724,8778.032036613273,29,437,0
초등,아시안,12,2,7571.428571428572,8147.058823529412,7,102,1
초등,패스트푸드,15,3,5335.4838709677415,5953.91061452514,31,358,0
중등,정육점,18,0,8285.714285714286,9229.05027932961,21,179,1
초등,베이커리,17,5,4354.166666666667,3553.8922155688624,24,167,0
중등,카페디저트,16,6,5888.888888888889,6297.029702970297,18,101,0
초등,분식,17,0,4960.0,5227.272727272727,25,176,0
초등,패스트푸드,8,0,5600.0,8250.0,15,678,0
초등,한식,17,3,8812.5,12027.60736196319,8,163,1
중등,분식,17,0,5425.0,3644.4444444444443,20,945,1
초등,베이커리,16,3,4973.684210526316,2296.352583586626,19,329,0
초등,한식,12,5,5481.481481481482,8873.75415282392,27,301,1
중등,카페디저트,15,2,9222.222222222223,4238.993710691824,18,318,0
기타,분식,12,3,7926.470588235294,3735.9813084112147,34,214,0
중등,베이커리,12,1,5944.444444444444,4082.278481012658,27,158,1
고등,베이커리,17,1,6260.869565217391,4212.5,23,560,1
초등,양식,15,6,7000.0,8778.032036613273,18,437,0
초등,베이커리,16,1,5443.75,4579.326923076923,32,208,0
고등,분식,13,4,6258.620689655172,3679.663608562691,29,654,1
초등,베이커리,16,3,4578.9473684210525,4549.82206405694,19,281,0
초등,베이커리,15,6,5433.333333333333,3462.280701754386,9,342,0
고등,일식,18,0,9093.75,11535.714285714286,16,56,0
고등,카페디저트,17,5,6710.526315789473,4847.540983606557,19,305,1
초등,중식,19,1,7375.0,7748.5207100591715,12,169,0
초등,베이커리,12,5,5722.222222222223,4608.28025477707,18,314,1
중등,패스트푸드,15,0,6392.857142857143,5953.91061452514,28,358,0
고등,일식,19,5,7386.363636363636,8860.0,22,125,0
초등,아시안,12,6,5375.0,8404.109589041096,24,73,1
중등,카페디저트,16,6,6437.5,5360.429447852761,8,326,0
고등,중식,18,4,8000.0,8267.313019390582,20,361,0
초등,양식,16,3,6772.727272727273,13125.0,11,100,1
초등,베이커리,16,4,5178.571428571428,3603.6585365853657,14,164,0
고등,카페디저트,16,5,7081.481481481482,2656.5891472868216,27,258,0
고등,분식,13,5,6486.8421052631575,4837.912087912088,38,364,1
초등,한식,7,3,6293.103448275862,8751.162790697674,29,215,1
중등,일식,15,0,6833.333333333333,7761.290322580645,12,775,1
고등,양식,17,6,9807.692307692309,11356.25,13,160,0
고등,한식,13,3,8428.57142857143,12000.0,21,78,1
중등,카페디저트,12,3,4478.260869565217,3974.358974358974,23,117,1
중등,일식,9,0,7000.0,8381.18811881188,19,101,0
고등,카페디저트,20,5,6576.923076923077,4407.942238267148,13,277,1
고등,한식,19,1,8333.333333333334,7976.525821596244,30,426,0
초등,분식,20,4,5250.0,2676.950998185118,16,551,0
고등,분식,12,4,7050.0,4740.116279069767,24,860,0
중등,카페디저트,13,4,5558.823529411765,4930.513595166163,17,331,0
고등,한식,12,1,7500.0,10573.170731707318,18,41,0
초등,카페디저트,9,0,7153.846153846154,6225.563909774436,13,133,0
중등,카페디저트,16,0,6252.380952380952,4930.513595166163,21,331,0
초등,베이커리,15,5,4161.9047619047615,3235.8288770053477,21,187,0
초등,일식,17,2,6433.333333333333,7660.714285714285,30,84,1
초등,베이커리,15,0,5528.571428571428,4479.619565217391,21,368,0
초등,한식,17,3,7500.0,7976.525821596244,23,426,1
중등,한식,20,0,7173.076923076923,7569.583931133429,26,697,1
고등,카페디저트,17,0,10347.826086956522,4974.885844748858,23,219,1
초등,베이커리,19,5,4112.121212121212,4483.957219251337,33,187,1
고등,일식,18,2,8611.111111111111,8248.427672955975,27,159,1
중등,한식,13,3,7540.0,8873.75415282392,25,301,1
중등,카페디저트,15,1,7431.0344827586205,5426.605504587156,29,109,0
초등,편의점,17,0,4640.625,2597.3154362416108,32,298,0
중등,일식,12,6,7275.0,11401.960784313726,20,408,0
초등,정육점,18,3,4765.625,9229.05027932961,32,179,0
초등,일식,16,2,7250.0,10448.795180722891,20,166,0
초등,중식,17,1,7641.666666666667,12451.612903225807,12,31,1
초등,분식,15,0,4884.615384615385,5343.373493975903,26,249,1
초등,기타,16,6,5636.363636363636,8118.343195266272,11,169,1
중등,베이커리,17,1,6175.0,5439.56043956044,24,91,1
고등,중식당,17,3,8169.2307692307695,8169.4915254237285,26,177,1
초등,한식,16,6,8593.75,9762.295081967213,16,305,0
중등,카페디저트,16,6,8545.454545454546,4765.714285714285,22,175,0
초등,베이커리,18,4,4171.875,4212.5,32,560,1
초등,일식,16,3,5870.37037037037,8860.0,27,125,1
초등,일식,17,6,7187.5,8641.509433962265,8,530,1
초등,베이커리,17,4,6500.0,2643.076923076923,11,325,0
중등,한식,15,1,7124.0,7905.857740585774,25,239,1
초등,분식,12,1,4488.461538461538,4740.116279069767,26,860,0
초등,베이커리,13,0,4657.894736842105,4143.6781609195405,19,174,1
고등,한식,17,1,6666.666666666667,9762.295081967213,15,305,1
초등,한식,16,5,5258.064516129032,8751.162790697674,31,215,0
초등,카페디저트,12,0,6740.0,5686.206896551724,25,290,1
고등,양식,17,5,6233.333333333333,9733.944954128441,30,109,0
고등,양식,16,1,8562.5,9733.944954128441,16,109,1
초등,카페디저트,16,6,5958.333333333333,4959.183673469388,36,98,1
기타,한식,8,6,7589.285714285715,11593.103448275862,28,145,0
중등,카페디저트,17,4,6875.0,5498.251748251748,24,286,1
초등,베이커리,17,2,5027.777777777777,4580.168776371308,18,237,0
고등,양식,20,6,10173.91304347826,11270.440251572327,23,159,0
중등,한식,13,1,6821.428571428572,10445.054945054944,14,91,0
중등,한식,15,5,8694.444444444445,9896.396396396396,18,111,0
중등,카페디저트,17,2,5928.571428571428,4520.992366412213,14,262,0
중등,카페디저트,16,5,5947.368421052632,4407.942238267148,19,277,1
고등,카페디저트,18,6,7000.0,5808.1841432225065,10,782,1
초등,베이커리,16,2,5500.0,4262.962962962963,19,405,1
초등,베이커리,15,3,5447.058823529412,3462.280701754386,17,342,1
초등,분식,19,1,5093.333333333333,3650.4854368932038,15,206,0
기타,양식,17,5,6875.0,13500.0,20,57,1
고등,베이커리,13,5,7172.413793103448,4627.9826464208245,29,461,1
초등,베이커리,17,4,3505.5555555555557,3351.1226252158895,18,579,0
중등,일식,13,3,7173.076923076923,10548.429319371728,26,382,0
초등,분식,16,5,5636.666666666667,3989.0510948905107,30,137,0
기타,패스트푸드,18,3,6028.571428571428,5920.833333333333,35,480,1
기타,분식,12,1,4370.833333333333,4740.116279069767,24,860,0
기타,분식,13,0,7326.923076923077,4028.1293952180026,26,711,0
초등,베이커리,16,6,4900.0,4549.82206405694,20,281,1
중등,분식,19,0,5833.333333333333,4314.528593508501,15,647,1
초등,한식,17,5,5925.0,9064.516129032258,20,279,0
고등,한식,16,2,8406.25,9942.567567567568,16,148,1
기타,중식,12,1,7789.473684210527,8616.666666666666,19,450,1
초등,카페디저트,16,2,6565.217391304348,6505.576208178439,23,269,0
